Date,Product,Sales,Stock
2023-02-13,Product_14,22,137
2023-02-13,Product_15,18,185
2023-02-13,Product_16,25,135
2023-02-13,Product_17,26,172
2023-02-13,Product_18,15,150
2023-02-13,Product_19,17,159
2023-02-13,Product_20,23,129
2023-02-14,Product_1,20,198
2023-02-14,Product_2,18,138
2023-02-14,Product_3,20,135
2023-02-14,Product_4,24,105
2023-02-14,Product_5,20,157
2023-02-14,Product_6,25,159
2023-02-14,Product_7,19,193
2023-02-14,Product_8,24,138
2023-02-14,Product_9,17,119
2023-02-14,Product_10,17,126
2023-02-14,Product_11,25,103
2023-02-14,Product_12,13,190
2023-02-14,Product_13,21,150
2023-02-14,Product_14,19,175
2023-02-14,Product_15,20,196
2023-02-14,Product_16,20,179
2023-02-14,Product_17,22,163
2023-02-14,Product_18,11,127
2023-02-14,Product_19,16,117
2023-02-14,Product_20,24,107
2023-02-15,Product_1,13,132
2023-02-15,Product_2,18,176
2023-02-15,Product_3,16,156
2023-02-15,Product_4,16,187
2023-02-15,Product_5,22,103
2023-02-15,Product_6,19,164
2023-02-15,Product_7,27,170
2023-02-15,Product_8,13,125
2023-02-15,Product_9,14,128
2023-02-15,Product_10,19,122
2023-02-15,Product_11,20,174
2023-02-15,Product_12,19,116
2023-02-15,Product_13,20,146
2023-02-15,Product_14,15,124
2023-02-15,Product_15,28,168
2023-02-15,Product_16,16,104
2023-02-15,Product_17,18,171
2023-02-15,Product_18,25,119
2023-02-15,Product_19,13,164
2023-02-15,Product_20,10,125
2023-02-16,Product_1,16,112
2023-02-16,Product_2,20,126
2023-02-16,Product_3,14,199
2023-02-16,Product_4,20,171
2023-02-16,Product_5,18,105
2023-02-16,Product_6,20,129
2023-02-16,Product_7,27,110
2023-02-16,Product_8,19,198
2023-02-16,Product_9,17,157
2023-02-16,Product_10,20,116
2023-02-16,Product_11,14,111
2023-02-16,Product_12,16,144
2023-02-16,Product_13,17,194
2023-02-16,Product_14,20,157
2023-02-16,Product_15,15,106
2023-02-16,Product_16,24,141
2023-02-16,Product_17,18,174
2023-02-16,Product_18,18,101
2023-02-16,Product_19,20,120
2023-02-16,Product_20,19,163
2023-02-17,Product_1,22,112
2023-02-17,Product_2,17,113
2023-02-17,Product_3,16,195
2023-02-17,Product_4,21,140
2023-02-17,Product_5,29,120
2023-02-17,Product_6,23,172
2023-02-17,Product_7,23,134
2023-02-17,Product_8,16,194
2023-02-17,Product_9,22,170
2023-02-17,Product_10,20,113
2023-02-17,Product_11,18,137
2023-02-17,Product_12,13,135
2023-02-17,Product_13,22,153
2023-02-17,Product_14,23,124
2023-02-17,Product_15,27,117
2023-02-17,Product_16,28,123
2023-02-17,Product_17,18,109
2023-02-17,Product_18,19,167
2023-02-17,Product_19,25,133
2023-02-17,Product_20,19,119
2023-02-18,Product_1,23,141
2023-02-18,Product_2,20,129
2023-02-18,Product_3,19,146
2023-02-18,Product_4,14,157
2023-02-18,Product_5,19,115
2023-02-18,Product_6,21,165
2023-02-18,Product_7,23,134
2023-02-18,Product_8,22,121
2023-02-18,Product_9,15,132
2023-02-18,Product_10,21,118
2023-02-18,Product_11,25,112
2023-02-18,Product_12,29,168
2023-02-18,Product_13,20,175
2023-02-18,Product_14,19,147
2023-02-18,Product_15,22,156
2023-02-18,Product_16,19,111
2023-02-18,Product_17,27,106
2023-02-18,Product_18,18,178
2023-02-18,Product_19,18,179
2023-02-18,Product_20,21,126
2023-02-19,Product_1,20,170
2023-02-19,Product_2,18,147
2023-02-19,Product_3,26,150
2023-02-19,Product_4,23,156
2023-02-19,Product_5,26,142
2023-02-19,Product_6,18,196
2023-02-19,Product_7,12,112
2023-02-19,Product_8,20,143
2023-02-19,Product_9,10,107
2023-02-19,Product_10,17,162
2023-02-19,Product_11,19,179
2023-02-19,Product_12,22,162
2023-02-19,Product_13,21,163
2023-02-19,Product_14,22,103
2023-02-19,Product_15,22,192
2023-02-19,Product_16,20,169
2023-02-19,Product_17,18,150
2023-02-19,Product_18,15,142
2023-02-19,Product_19,20,186
2023-02-19,Product_20,29,134
2023-02-20,Product_1,15,143
2023-02-20,Product_2,19,158
2023-02-20,Product_3,17,148
2023-02-20,Product_4,18,168
2023-02-20,Product_5,22,189
2023-02-20,Product_6,25,161
2023-02-20,Product_7,30,136
2023-02-20,Product_8,22,170
2023-02-20,Product_9,17,154
2023-02-20,Product_10,27,136
2023-02-20,Product_11,26,110
2023-02-20,Product_12,20,192
2023-02-20,Product_13,22,107
2023-02-20,Product_14,19,164
2023-02-20,Product_15,14,102
2023-02-20,Product_16,20,189
2023-02-20,Product_17,19,156
2023-02-20,Product_18,14,104
2023-02-20,Product_19,17,110
2023-02-20,Product_20,13,149
2023-02-21,Product_1,26,179
2023-02-21,Product_2,23,147
2023-02-21,Product_3,22,101
2023-02-21,Product_4,27,111
2023-02-21,Product_5,15,164
2023-02-21,Product_6,20,164
2023-02-21,Product_7,14,116
2023-02-21,Product_8,21,141
2023-02-21,Product_9,14,164
2023-02-21,Product_10,20,158
2023-02-21,Product_11,22,123
2023-02-21,Product_12,26,126
2023-02-21,Product_13,19,194
2023-02-21,Product_14,27,108
2023-02-21,Product_15,26,120
2023-02-21,Product_16,17,150
2023-02-21,Product_17,26,111
2023-02-21,Product_18,22,152
2023-02-21,Product_19,19,109
2023-02-21,Product_20,20,198
2023-02-22,Product_1,13,195
2023-02-22,Product_2,12,136
2023-02-22,Product_3,17,167
2023-02-22,Product_4,15,142
2023-02-22,Product_5,20,155
2023-02-22,Product_6,20,153
2023-02-22,Product_7,17,162
2023-02-22,Product_8,23,166
2023-02-22,Product_9,20,105
2023-02-22,Product_10,22,140
2023-02-22,Product_11,22,178
2023-02-22,Product_12,14,117
2023-02-22,Product_13,27,190
2023-02-22,Product_14,16,196
2023-02-22,Product_15,18,126
2023-02-22,Product_16,24,104
2023-02-22,Product_17,25,151
2023-02-22,Product_18,21,168
2023-02-22,Product_19,16,115
2023-02-22,Product_20,14,146
2023-02-23,Product_1,16,139
2023-02-23,Product_2,20,125
2023-02-23,Product_3,21,148
2023-02-23,Product_4,19,106
2023-02-23,Product_5,18,162
2023-02-23,Product_6,16,176
2023-02-23,Product_7,22,189
2023-02-23,Product_8,15,171
2023-02-23,Product_9,20,107
2023-02-23,Product_10,24,174
2023-02-23,Product_11,17,142
2023-02-23,Product_12,12,122
2023-02-23,Product_13,9,162
2023-02-23,Product_14,13,115
2023-02-23,Product_15,12,150
2023-02-23,Product_16,14,158
2023-02-23,Product_17,22,139
2023-02-23,Product_18,14,156
2023-02-23,Product_19,20,196
2023-02-23,Product_20,21,160
2023-02-24,Product_1,17,179
2023-02-24,Product_2,15,107
2023-02-24,Product_3,24,130
2023-02-24,Product_4,26,191
2023-02-24,Product_5,21,199
2023-02-24,Product_6,31,170
2023-02-24,Product_7,13,171
2023-02-24,Product_8,27,155
2023-02-24,Product_9,15,167
2023-02-24,Product_10,24,187
2023-02-24,Product_11,22,111
2023-02-24,Product_12,28,127
2023-02-24,Product_13,22,183
2023-02-24,Product_14,9,178
2023-02-24,Product_15,18,154
2023-02-24,Product_16,18,118
2023-02-24,Product_17,17,153
2023-02-24,Product_18,15,131
2023-02-24,Product_19,22,156
2023-02-24,Product_20,20,116
2023-02-25,Product_1,25,107
2023-02-25,Product_2,24,146
2023-02-25,Product_3,18,120
2023-02-25,Product_4,18,169
2023-02-25,Product_5,21,132
2023-02-25,Product_6,25,155
2023-02-25,Product_7,17,159
2023-02-25,Product_8,19,120
2023-02-25,Product_9,26,187
2023-02-25,Product_10,16,122
2023-02-25,Product_11,27,129
2023-02-25,Product_12,19,130
2023-02-25,Product_13,21,198
2023-02-25,Product_14,20,195
2023-02-25,Product_15,19,149
2023-02-25,Product_16,21,163
2023-02-25,Product_17,18,159
2023-02-25,Product_18,17,191
2023-02-25,Product_19,30,132
2023-02-25,Product_20,11,128
2023-02-26,Product_1,23,163
2023-02-26,Product_2,12,103
2023-02-26,Product_3,17,110
2023-02-26,Product_4,17,156
2023-02-26,Product_5,15,168
2023-02-26,Product_6,26,136
2023-02-26,Product_7,14,157
2023-02-26,Product_8,19,107
2023-02-26,Product_9,15,110
2023-02-26,Product_10,20,198
2023-02-26,Product_11,23,140
2023-02-26,Product_12,24,115
2023-02-26,Product_13,13,158
2023-02-26,Product_14,16,116
2023-02-26,Product_15,25,157
2023-02-26,Product_16,21,158
2023-02-26,Product_17,28,118
2023-02-26,Product_18,20,186
2023-02-26,Product_19,28,160
2023-02-26,Product_20,22,123
2023-02-27,Product_1,19,196
2023-02-27,Product_2,22,196
2023-02-27,Product_3,19,115
2023-02-27,Product_4,26,143
2023-02-27,Product_5,17,177
2023-02-27,Product_6,24,156
2023-02-27,Product_7,22,138
2023-02-27,Product_8,12,177
2023-02-27,Product_9,22,178
2023-02-27,Product_10,14,145
2023-02-27,Product_11,20,144
2023-02-27,Product_12,15,177
2023-02-27,Product_13,14,143
2023-02-27,Product_14,26,189
2023-02-27,Product_15,21,173
2023-02-27,Product_16,18,105
2023-02-27,Product_17,23,134
2023-02-27,Product_18,19,193
2023-02-27,Product_19,25,195
2023-02-27,Product_20,21,144
2023-02-28,Product_1,14,153
2023-02-28,Product_2,24,128
2023-02-28,Product_3,21,121
2023-02-28,Product_4,19,123
2023-02-28,Product_5,22,120
2023-02-28,Product_6,24,170
2023-02-28,Product_7,13,110
2023-02-28,Product_8,16,124
2023-02-28,Product_9,24,148
2023-02-28,Product_10,15,130
2023-02-28,Product_11,27,145
2023-02-28,Product_12,18,122
2023-02-28,Product_13,24,177
2023-02-28,Product_14,18,162
2023-02-28,Product_15,20,199
2023-02-28,Product_16,26,108
2023-02-28,Product_17,17,196
2023-02-28,Product_18,21,108
2023-02-28,Product_19,21,181
2023-02-28,Product_20,31,152
2023-03-01,Product_1,23,150
2023-03-01,Product_2,20,185
2023-03-01,Product_3,28,119
2023-03-01,Product_4,21,106
2023-03-01,Product_5,29,141
2023-03-01,Product_6,20,143
2023-03-01,Product_7,19,128
2023-03-01,Product_8,20,153
2023-03-01,Product_9,18,110
2023-03-01,Product_10,16,147
2023-03-01,Product_11,21,166
2023-03-01,Product_12,27,167
2023-03-01,Product_13,26,123
2023-03-01,Product_14,20,154
2023-03-01,Product_15,20,102
2023-03-01,Product_16,21,145
2023-03-01,Product_17,20,178
2023-03-01,Product_18,17,142
2023-03-01,Product_19,21,198
2023-03-01,Product_20,25,130
2023-03-02,Product_1,21,152
2023-03-02,Product_2,15,179
2023-03-02,Product_3,28,171
2023-03-02,Product_4,16,187
2023-03-02,Product_5,23,154
2023-03-02,Product_6,24,136
2023-03-02,Product_7,14,168
2023-03-02,Product_8,16,195
2023-03-02,Product_9,27,197
2023-03-02,Product_10,23,103
2023-03-02,Product_11,23,152
2023-03-02,Product_12,22,112
2023-03-02,Product_13,24,170
2023-03-02,Product_14,26,175
2023-03-02,Product_15,18,135
2023-03-02,Product_16,24,155
2023-03-02,Product_17,20,123
2023-03-02,Product_18,20,161
2023-03-02,Product_19,20,112
2023-03-02,Product_20,19,142
2023-03-03,Product_1,21,133
2023-03-03,Product_2,21,111
2023-03-03,Product_3,24,150
2023-03-03,Product_4,26,176
2023-03-03,Product_5,18,170
2023-03-03,Product_6,23,131
2023-03-03,Product_7,15,195
2023-03-03,Product_8,20,145
2023-03-03,Product_9,8,181
2023-03-03,Product_10,15,123
2023-03-03,Product_11,32,130
2023-03-03,Product_12,21,126
2023-03-03,Product_13,19,168
2023-03-03,Product_14,20,109
2023-03-03,Product_15,24,106
2023-03-03,Product_16,19,142
2023-03-03,Product_17,19,199
2023-03-03,Product_18,21,100
2023-03-03,Product_19,21,170
2023-03-03,Product_20,18,103
2023-03-04,Product_1,17,131
2023-03-04,Product_2,24,180
2023-03-04,Product_3,20,139
2023-03-04,Product_4,22,127
2023-03-04,Product_5,19,146
2023-03-04,Product_6,18,135
2023-03-04,Product_7,19,183
2023-03-04,Product_8,17,131
2023-03-04,Product_9,24,162
2023-03-04,Product_10,19,126
2023-03-04,Product_11,15,138
2023-03-04,Product_12,19,141
2023-03-04,Product_13,24,174
2023-03-04,Product_14,24,100
2023-03-04,Product_15,15,136
2023-03-04,Product_16,19,116
2023-03-04,Product_17,25,136
2023-03-04,Product_18,29,117
2023-03-04,Product_19,21,139
2023-03-04,Product_20,18,159
2023-03-05,Product_1,21,170
2023-03-05,Product_2,11,193
2023-03-05,Product_3,16,110
2023-03-05,Product_4,16,188
2023-03-05,Product_5,16,134
2023-03-05,Product_6,30,152
2023-03-05,Product_7,10,103
2023-03-05,Product_8,15,101
2023-03-05,Product_9,18,147
2023-03-05,Product_10,19,160
2023-03-05,Product_11,15,125
2023-03-05,Product_12,20,139
2023-03-05,Product_13,10,166
2023-03-05,Product_14,22,195
2023-03-05,Product_15,14,195
2023-03-05,Product_16,18,136
2023-03-05,Product_17,20,108
2023-03-05,Product_18,16,153
2023-03-05,Product_19,13,112
2023-03-05,Product_20,28,158
2023-03-06,Product_1,23,158
2023-03-06,Product_2,23,150
2023-03-06,Product_3,22,141
2023-03-06,Product_4,25,116
2023-03-06,Product_5,23,106
2023-03-06,Product_6,14,144
2023-03-06,Product_7,25,183
2023-03-06,Product_8,18,171
2023-03-06,Product_9,17,192
2023-03-06,Product_10,17,114
2023-03-06,Product_11,12,113
2023-03-06,Product_12,19,152
2023-03-06,Product_13,13,125
2023-03-06,Product_14,31,172
2023-03-06,Product_15,16,146
2023-03-06,Product_16,26,177
2023-03-06,Product_17,29,178
2023-03-06,Product_18,32,114
2023-03-06,Product_19,23,188
2023-03-06,Product_20,25,136
2023-03-07,Product_1,18,183
2023-03-07,Product_2,21,171
2023-03-07,Product_3,26,112
2023-03-07,Product_4,12,196
2023-03-07,Product_5,24,170
2023-03-07,Product_6,21,171
2023-03-07,Product_7,15,192
2023-03-07,Product_8,25,123
2023-03-07,Product_9,15,189
2023-03-07,Product_10,18,110
2023-03-07,Product_11,19,159
2023-03-07,Product_12,19,119
2023-03-07,Product_13,15,188
2023-03-07,Product_14,20,159
2023-03-07,Product_15,22,123
2023-03-07,Product_16,28,159
2023-03-07,Product_17,15,100
2023-03-07,Product_18,23,156
2023-03-07,Product_19,18,187
2023-03-07,Product_20,16,148
2023-03-08,Product_1,24,103
2023-03-08,Product_2,23,153
2023-03-08,Product_3,22,125
2023-03-08,Product_4,14,128
2023-03-08,Product_5,21,121
2023-03-08,Product_6,29,137
2023-03-08,Product_7,19,141
2023-03-08,Product_8,19,184
2023-03-08,Product_9,23,109
2023-03-08,Product_10,18,175
2023-03-08,Product_11,23,111
2023-03-08,Product_12,25,142
2023-03-08,Product_13,23,137
2023-03-08,Product_14,15,131
2023-03-08,Product_15,27,166
2023-03-08,Product_16,18,110
2023-03-08,Product_17,27,140
2023-03-08,Product_18,19,188
2023-03-08,Product_19,25,101
2023-03-08,Product_20,18,162
2023-03-09,Product_1,23,160
2023-03-09,Product_2,22,178
2023-03-09,Product_3,22,112
2023-03-09,Product_4,22,197
2023-03-09,Product_5,19,182
2023-03-09,Product_6,18,114
2023-03-09,Product_7,19,144
2023-03-09,Product_8,24,137
2023-03-09,Product_9,19,106
2023-03-09,Product_10,24,138
2023-03-09,Product_11,15,174
2023-03-09,Product_12,25,135
2023-03-09,Product_13,18,181
2023-03-09,Product_14,22,110
2023-03-09,Product_15,23,152
2023-03-09,Product_16,19,185
2023-03-09,Product_17,24,103
2023-03-09,Product_18,20,126
2023-03-09,Product_19,19,117
2023-03-09,Product_20,22,174
2023-03-10,Product_1,13,112
2023-03-10,Product_2,18,122
2023-03-10,Product_3,20,164
2023-03-10,Product_4,21,157
2023-03-10,Product_5,23,141
2023-03-10,Product_6,27,151
2023-03-10,Product_7,22,192
2023-03-10,Product_8,16,151
2023-03-10,Product_9,15,180
2023-03-10,Product_10,23,161
2023-03-10,Product_11,15,104
2023-03-10,Product_12,16,105
2023-03-10,Product_13,16,193
2023-03-10,Product_14,16,145
2023-03-10,Product_15,18,138
2023-03-10,Product_16,22,166
2023-03-10,Product_17,18,117
2023-03-10,Product_18,15,146
2023-03-10,Product_19,32,186
2023-03-10,Product_20,18,159
2023-03-11,Product_1,19,112
2023-03-11,Product_2,23,110
2023-03-11,Product_3,17,174
2023-03-11,Product_4,18,142
2023-03-11,Product_5,24,179
2023-03-11,Product_6,18,111
2023-03-11,Product_7,22,172
2023-03-11,Product_8,14,178
2023-03-11,Product_9,16,137
2023-03-11,Product_10,11,181
2023-03-11,Product_11,17,105
2023-03-11,Product_12,21,158
2023-03-11,Product_13,18,177
2023-03-11,Product_14,19,127
2023-03-11,Product_15,19,179
2023-03-11,Product_16,11,147
2023-03-11,Product_17,21,101
2023-03-11,Product_18,23,132
2023-03-11,Product_19,15,153
2023-03-11,Product_20,23,106
2023-03-12,Product_1,13,108
2023-03-12,Product_2,16,168
2023-03-12,Product_3,22,124
2023-03-12,Product_4,20,176
2023-03-12,Product_5,24,128
2023-03-12,Product_6,22,165
2023-03-12,Product_7,23,136
2023-03-12,Product_8,16,111
2023-03-12,Product_9,28,177
2023-03-12,Product_10,27,113
2023-03-12,Product_11,14,131
2023-03-12,Product_12,21,109
2023-03-12,Product_13,21,177
2023-03-12,Product_14,19,168
2023-03-12,Product_15,14,102
2023-03-12,Product_16,17,122
2023-03-12,Product_17,21,169
2023-03-12,Product_18,16,164
2023-03-12,Product_19,22,149
2023-03-12,Product_20,17,154
2023-03-13,Product_1,16,120
2023-03-13,Product_2,26,124
2023-03-13,Product_3,18,105
2023-03-13,Product_4,18,103
2023-03-13,Product_5,13,116
2023-03-13,Product_6,20,150
2023-03-13,Product_7,16,118
2023-03-13,Product_8,22,108
2023-03-13,Product_9,24,165
2023-03-13,Product_10,23,100
2023-03-13,Product_11,16,183
2023-03-13,Product_12,23,177
2023-03-13,Product_13,23,174
2023-03-13,Product_14,18,146
2023-03-13,Product_15,18,147
2023-03-13,Product_16,21,171
2023-03-13,Product_17,19,158
2023-03-13,Product_18,18,186
2023-03-13,Product_19,13,192
2023-03-13,Product_20,18,109
2023-03-14,Product_1,21,136
2023-03-14,Product_2,16,164
2023-03-14,Product_3,13,143
2023-03-14,Product_4,18,193
2023-03-14,Product_5,22,145
2023-03-14,Product_6,23,126
2023-03-14,Product_7,23,115
2023-03-14,Product_8,14,144
2023-03-14,Product_9,21,141
2023-03-14,Product_10,13,144
2023-03-14,Product_11,15,183
2023-03-14,Product_12,24,138
2023-03-14,Product_13,25,163
2023-03-14,Product_14,24,120
2023-03-14,Product_15,15,181
2023-03-14,Product_16,6,111
2023-03-14,Product_17,24,189
2023-03-14,Product_18,17,134
2023-03-14,Product_19,30,107
2023-03-14,Product_20,17,167
2023-03-15,Product_1,18,140
2023-03-15,Product_2,19,148
2023-03-15,Product_3,35,147
2023-03-15,Product_4,18,139
2023-03-15,Product_5,20,124
2023-03-15,Product_6,21,113
2023-03-15,Product_7,20,107
2023-03-15,Product_8,21,128
2023-03-15,Product_9,20,130
2023-03-15,Product_10,26,104
2023-03-15,Product_11,18,177
2023-03-15,Product_12,15,173
2023-03-15,Product_13,24,160
2023-03-15,Product_14,15,100
2023-03-15,Product_15,25,132
2023-03-15,Product_16,17,171
2023-03-15,Product_17,15,139
2023-03-15,Product_18,16,198
2023-03-15,Product_19,28,143
2023-03-15,Product_20,22,111
2023-03-16,Product_1,26,100
2023-03-16,Product_2,18,157
2023-03-16,Product_3,16,113
2023-03-16,Product_4,30,105
2023-03-16,Product_5,25,185
2023-03-16,Product_6,21,191
2023-03-16,Product_7,20,122
2023-03-16,Product_8,19,136
2023-03-16,Product_9,12,177
2023-03-16,Product_10,20,121
2023-03-16,Product_11,17,121
2023-03-16,Product_12,13,156
2023-03-16,Product_13,22,141
2023-03-16,Product_14,19,131
2023-03-16,Product_15,18,182
2023-03-16,Product_16,20,145
2023-03-16,Product_17,19,109
2023-03-16,Product_18,12,160
2023-03-16,Product_19,22,133
2023-03-16,Product_20,26,154
2023-03-17,Product_1,21,171
2023-03-17,Product_2,15,185
2023-03-17,Product_3,18,160
2023-03-17,Product_4,20,188
2023-03-17,Product_5,21,112
2023-03-17,Product_6,18,147
2023-03-17,Product_7,19,166
2023-03-17,Product_8,32,137
2023-03-17,Product_9,24,186
2023-03-17,Product_10,20,123
2023-03-17,Product_11,23,166
2023-03-17,Product_12,21,128
2023-03-17,Product_13,15,142
2023-03-17,Product_14,17,194
2023-03-17,Product_15,16,186
2023-03-17,Product_16,20,193
2023-03-17,Product_17,22,139
2023-03-17,Product_18,24,129
2023-03-17,Product_19,10,166
2023-03-17,Product_20,17,183
2023-03-18,Product_1,21,178
2023-03-18,Product_2,23,119
2023-03-18,Product_3,22,132
2023-03-18,Product_4,25,148
2023-03-18,Product_5,24,130
2023-03-18,Product_6,19,135
2023-03-18,Product_7,20,145
2023-03-18,Product_8,16,147
2023-03-18,Product_9,22,140
2023-03-18,Product_10,20,119
2023-03-18,Product_11,29,116
2023-03-18,Product_12,19,188
2023-03-18,Product_13,23,124
2023-03-18,Product_14,18,125
2023-03-18,Product_15,16,144
2023-03-18,Product_16,19,178
2023-03-18,Product_17,16,101
2023-03-18,Product_18,19,114
2023-03-18,Product_19,24,101
2023-03-18,Product_20,17,126
2023-03-19,Product_1,34,112
2023-03-19,Product_2,25,101
2023-03-19,Product_3,16,127
2023-03-19,Product_4,25,146
2023-03-19,Product_5,18,194
2023-03-19,Product_6,20,132
2023-03-19,Product_7,25,157
2023-03-19,Product_8,25,195
2023-03-19,Product_9,14,173
2023-03-19,Product_10,21,186
2023-03-19,Product_11,18,199
2023-03-19,Product_12,23,193
2023-03-19,Product_13,28,184
2023-03-19,Product_14,17,157
2023-03-19,Product_15,24,169
2023-03-19,Product_16,28,166
2023-03-19,Product_17,22,173
2023-03-19,Product_18,17,173
2023-03-19,Product_19,25,161
2023-03-19,Product_20,23,121
2023-03-20,Product_1,16,159
2023-03-20,Product_2,25,191
2023-03-20,Product_3,22,101
2023-03-20,Product_4,24,134
2023-03-20,Product_5,21,194
2023-03-20,Product_6,8,151
2023-03-20,Product_7,24,130
2023-03-20,Product_8,13,144
2023-03-20,Product_9,18,190
2023-03-20,Product_10,19,157
2023-03-20,Product_11,20,126
2023-03-20,Product_12,15,166
2023-03-20,Product_13,16,135
2023-03-20,Product_14,17,179
2023-03-20,Product_15,14,100
2023-03-20,Product_16,20,184
